ID,adsorption_energy,log2(AE)
8190,108.49,6.761418259
8191,126.23,6.979911014
8192,150.05,7.229299509
8193,42.99,5.425929205
8194,54.71,5.773732651
8195,45.93,5.521364878
8196,190.82,7.576068579
8197,152.54,7.253043795
8198,168.48,7.396433531
8199,162.38,7.34323014
8200,213,7.73470962
8201,137.97,7.108210793
8202,130.32,7.025914699
8203,57.4,5.842978832
8204,150.48,7.233427944
8205,156.15,7.286788759
8206,129.63,7.018255827
8207,216.59,7.758822825
8208,115.97,6.857607836
8209,140.04,7.129695157
8210,191.85,7.583834955
8211,49.93,5.641835002
8212,175.09,7.451952879
8213,117.92,6.881664619
8214,167.77,7.390340951
8215,71.17,6.153197331
8216,188.67,7.559721231
8217,74.95,6.227856573
8218,177.15,7.468827655
8219,180.01,7.491933244
8220,145.72,7.18705509
8221,59.54,5.895787316
8222,168.81,7.399256559
8223,172.23,7.428192651
8224,50.28,5.651912745
8225,54.36,5.764473551
8226,117.46,6.876025733
8227,102.77,6.683275373
8228,56.57,5.821965266
8229,111.46,6.800382248
8230,62.79,5.972462907
8231,134.3,7.069315495
8232,414.14,8.693974743
8233,187.11,7.547742855
8234,225.23,7.815255193
8235,169.95,7.408966552
8236,130.24,7.025028794
8237,57.08,5.83491343
8238,112.36,6.811984719
8239,48.09,5.587665021
8240,167.02,7.38387706
8241,111.51,6.801029284
8242,260.82,8.026910691
8243,53.76,5.748461233
8244,186.85,7.545736753
8245,168.43,7.396005317
8246,118.64,6.890446693
8247,345.9,8.434211203
8248,164.67,7.363433935
8249,227.89,7.832193809
8250,89.69,6.486875235
8251,243.35,7.926888964
8252,52.24,5.707082992
8253,96.27,6.589014385
8254,169.03,7.401135513
8255,194.39,7.602810194
8256,59.16,5.886550147
8257,146.26,7.192391457
8258,154.98,7.275938239
8259,159.38,7.316326792
8260,151.45,7.242697768
8261,143.66,7.16651461
8262,103.21,6.68943895
8263,217.09,7.762149461
8264,51.38,5.683134985
8265,118.78,6.892148128
8266,138.52,7.113950482
8267,151.77,7.245742835
8268,137.71,7.105489516
8269,160.89,7.329930849
8270,155.87,7.284199472
8271,165.06,7.366846735
8272,96.85,6.597680144
8273,57.02,5.833396134
8274,197.79,7.627825677
8275,53.27,5.735251376
8276,132.68,7.051807107
8277,105.55,6.721782768
8278,140.84,7.137913322
8279,215.48,7.75141016
8280,116.32,6.861955364
8281,107.96,6.754353072
8282,57.01,5.833143096
8283,128.38,7.004276656
8284,73.89,6.207307223
8285,145.15,7.181400762
8286,46.34,5.534186139
8287,135.81,7.085445902
8288,158.15,7.305149746
8289,53.32,5.736604875
8290,192.55,7.589089313
8291,64.44,6.009884589
8292,253.69,7.986922842
8293,138.44,7.113117036
8294,178.48,7.479618608
8295,166.24,7.377123749
8296,267.75,8.064742765
8297,183.5,7.519636253
8298,135.63,7.083532513
8299,118.44,6.888012585
8300,77.03,6.26734852
8301,160.48,7.326249701
8302,155.14,7.277426897
8303,159.14,7.314152694
8304,158.48,7.308156975
8305,161.12,7.331991778
8306,95.8,6.581953751
8307,119.74,6.903761365
8308,178.88,7.482848283
8309,110.5,6.787902559
8310,212.27,7.72975668
8311,173.48,7.438625538
8312,139.63,7.125465133
8313,53.51,5.741736624
8314,190.77,7.575690504
8315,186.95,7.546508661
8316,67.56,6.078097423
8317,144.84,7.178316272
8318,168.68,7.398145117
8319,44.45,5.474111514
8320,98.02,6.615004242
8321,132.4,7.048759312
8322,150.4,7.232660757
8323,171.51,7.422148886
8324,116.29,6.861583232
8325,55.58,5.796493929
8326,188.13,7.555586115
8327,58,5.857980995
8328,134.39,7.070281981
8329,145.29,7.182791599
8330,48.32,5.59454855
8331,111.44,6.800123353
8332,219.68,7.77925972
8333,180.22,7.493615314
8334,134.3,7.069315495
8335,148.39,7.213250062
8336,136.33,7.090959258
8337,61.81,5.94976836
8338,48.25,5.592457037
8339,112.4,6.812498225
8340,164.79,7.364484887
8341,157.3,7.297374861
8342,254.27,7.990217446
8343,138.35,7.112178834
8344,202.21,7.659710535
8345,132.61,7.051045762
8346,149.13,7.220426699
8347,142.29,7.152690464
8348,146.11,7.190911112
8349,175.2,7.452858965
8350,57.45,5.844234988
8351,59.6,5.897240426
8352,135.81,7.085445902
8353,219.01,7.774852935
8354,128.1,7.001126665
8355,186.49,7.542954462
8356,228.68,7.837186385
8357,117.23,6.873198003
8358,160.19,7.323640279
8359,85.16,6.412104045
8360,63.98,5.999549087
8361,169.25,7.403012024
8362,53.96,5.753818443
8363,45.24,5.499527024
8364,188.02,7.554742322
8365,95.61,6.579089615
8366,93.08,6.540399306
8367,85.41,6.416333089
8368,64.28,6.006298024
8369,46.99,5.554281863
8370,145.33,7.183188734
8371,61.45,5.941341105
8372,204.62,7.676803354
8373,204.38,7.675110215
8374,200.29,7.645946582
8375,60.43,5.917193037
8376,87.81,6.456313341
8377,285.96,8.159669547
8378,180.49,7.495775097
8379,49.74,5.636334602
8380,196.69,7.619779801
8381,171.04,7.418189948
8382,117.05,6.870981124
8383,173.19,7.436211821
8384,171.3,7.420381341
8385,127.53,6.994692855
8386,150.16,7.230356745
8387,145.35,7.183387261
8388,163.42,7.352440747
8389,140.96,7.139142019
8390,52.46,5.713145902
8391,63.49,5.988457473
8392,54.88,5.778208576
8393,46.22,5.530445355
8394,95.47,6.576975554
8395,61.74,5.948133578
8396,91.25,6.511752654
8397,171.81,7.424670199
8398,134.35,7.069852511
8399,469.7,8.875595783
8400,69.44,6.117695043
8401,130.2,7.024585638
8402,254,7.988684687
8403,90.56,6.500802053
8404,122.4,6.935459748
8405,153.55,7.262564702
8406,124.84,6.963936452
8407,137.03,7.098347967
8408,227.29,7.828390402
8409,150.71,7.235631336
8410,123.25,6.945443836
8411,181.24,7.501757586
8412,48.69,5.605553595
8413,122.12,6.932155684
8414,170.42,7.412950846
8415,118.15,6.884475819
8416,130.63,7.029342449
8417,126.16,6.979110755
8418,98.77,6.626001005
8419,107.34,6.746043983
8420,126.5,6.982993575
8421,51.78,5.69432306
8422,188.9,7.561478892
8423,117.81,6.880318194
8424,74.3,6.215290306
8425,218.33,7.77036657
8426,127.75,6.997179481
8427,167.96,7.391973883
8428,136.7,7.094869433
8429,46.96,5.553360503
8430,67.44,6.075532631
8431,158.18,7.305423389
8432,124.47,6.959654253
8433,99.4,6.635173947
8434,71.89,6.167719199
8435,130.01,7.022478785
8436,192.78,7.590811576
8437,155.8,7.283551423
8438,51.06,5.674121633
8439,57.41,5.84323015
8440,148.58,7.215096121
8441,170.1,7.410239331
8442,71.43,6.158458216
8443,97.63,6.609252626
8444,145.28,7.182692298
8445,141.08,7.140369671
8446,152.59,7.253516608
8447,213.1,7.735386783
8448,68.77,6.10370744
8449,185.77,7.537373729
8450,135.62,7.083426139
8451,100.2,6.646738698
8452,220.89,7.787184297
8453,180.48,7.495695163
8454,59.09,5.884842094
8455,57.34,5.841469999
8456,49.35,5.62497818
8457,114.11,6.834281417
8458,50.06,5.645586386
8459,117,6.87036472
8460,161.72,7.337354298
8461,227.36,7.828834649
8462,54.62,5.771357409
8463,186.98,7.546740153
8464,239.93,7.906469748
8465,116.4,6.862947248
8466,57.26,5.839455765
8467,156.55,7.290479698
8468,107.39,6.746715848
8469,146.35,7.193278936
8470,181.59,7.504540947
8471,135.02,7.077029314
8472,78.12,6.287620044
8473,209.32,7.709566354
8474,104.5,6.707359132
8475,47.13,5.558573776
8476,52.66,5.718635616
8477,159.85,7.320574934
8478,237.88,7.894090171
8479,132.71,7.052133275
8480,117.99,6.882520782
8481,210.73,7.719251904
8482,135.04,7.077242999
8483,54.57,5.770036139
8484,127.63,6.995823671
8485,143.04,7.160274831
8486,58.34,5.866413481
8487,159.77,7.319852729
8488,207.16,7.694601653
8489,112.41,6.812626573
8490,109.05,6.76884596
8491,159.17,7.314424635
8492,110.96,6.793895883
8493,38.01,5.24830712
8494,63.26,5.983221651
8495,57.79,5.852747965
8496,251.73,7.97573335
8497,65.91,6.042425465
8498,56.33,5.815831566
8499,38.92,5.282439805
8500,149.54,7.224387628
8501,119.86,6.905206469
8502,165.84,7.373648211
8503,55.43,5.792595103
8504,53.28,5.735522177
8505,115.36,6.849999259
8506,236.36,7.884842094
8507,132.94,7.054631449
8508,56.58,5.822220272
8509,134.3,7.069315495
8510,156.81,7.292873755
8511,213.03,7.734912802
8512,92.34,6.528883827
8513,44.52,5.476381688
8514,57.58,5.847495884
8515,139.31,7.122155011
8516,176.94,7.467116418
8517,106.9,6.740118043
8518,191.83,7.583684549
8519,46.04,5.524815928
8520,73.2,6.193771743
8521,161.44,7.334854269
8522,215.3,7.750204509
8523,177.79,7.47403037
8524,61.77,5.948834426
8525,185.24,7.533251852
8526,56.02,5.807870078
8527,103.96,6.699884729
8528,186.62,7.543959797
8529,145.21,7.181996999
8530,101.78,6.669310286
8531,142.29,7.152690464
8532,53.09,5.730368236
8533,48.65,5.6043679
8534,161.54,7.335747634
8535,87.84,6.456806149
8536,219.65,7.779062689
8537,40.2,5.329123596
8538,137.88,7.107269394
8539,108.99,6.768051961
8540,250.12,7.966476612
8541,146.67,7.196430001
8542,52.77,5.721646078
8543,46.57,5.541328977
8544,76.86,6.264161071
8545,64.17,6.003827078
8546,137.76,7.106013238
8547,86.19,6.429448588
8548,185.64,7.536363792
8549,155.44,7.280213996
8550,115.08,6.846493316
8551,51.37,5.682854169
8552,166,7.375039431
8553,45.32,5.502075956
8554,150.58,7.234386354
8555,46.8,5.548436625
8556,77.55,6.277054876
8557,155.46,7.280399611
8558,200.09,7.644505257
8559,46.97,5.553667688
8560,49.93,5.641835002
8561,103.73,6.69668939
8562,87.57,6.452364806
8563,215.23,7.749735373
8564,97.06,6.600804955
8565,64.97,6.0217018
8566,98.26,6.618532334
8567,106.12,6.72955277
8568,400.63,8.646126647
8569,152.49,7.252570826
8570,140.18,7.131136719
8571,105.59,6.722329399
8572,160.92,7.330199833
8573,89.93,6.490730564
8574,117.29,6.873936206
8575,189.92,7.56924803
8576,54.19,5.759954742
8577,44.49,5.475409193
8578,171.09,7.418611628
8579,132.64,7.051372102
8580,45.22,5.498889087
8581,119.59,6.901952948
8582,85.56,6.418864577
8583,44.32,5.469885976
8584,50.81,5.667040559
8585,166.97,7.383445102
8586,134.76,7.074248523
8587,149.26,7.221683781
8588,168.38,7.395576977
8589,153.08,7.258141996
8590,141.72,7.14689956
8591,154.97,7.275845147
8592,63.98,5.999549087
8593,140.76,7.137093609
8594,128.19,7.002139913
8595,60.18,5.911212202
8596,80.86,6.337354298
8597,102.75,6.682994584
8598,187.11,7.547742855
8599,142.19,7.151676196
8600,50.97,5.671576448
8601,138.48,7.11353382
8602,66.88,6.063502942
8603,42.52,5.410069692
8604,119.16,6.896756218
8605,137.85,7.106955457
8606,50.98,5.671859468
8607,64.65,6.014578465
8608,128.07,7.000788758
8609,108,6.754887502
8610,135.83,7.085658344
8611,127.78,6.997518235
8612,217.48,7.764738923
8613,115.36,6.849999259
8614,118.71,6.891297661
8615,126.05,6.977852308
8616,57.67,5.849749117
8617,58.38,5.867402306
8618,261.3,8.029563314
8619,174.07,7.443523774
8620,145.39,7.183784233
8621,155.38,7.279657007
8622,91.57,6.516803117
8623,227.17,7.827628515
8624,121.55,6.925406083
8625,70.2,6.133399125
8626,164.74,7.364047084
8627,167.03,7.383963436
8628,138.93,7.118214353
8629,155.73,7.282903083
8630,49.46,5.628190335
8631,75.97,6.247357916
8632,134.94,7.076174257
8633,133.69,7.062747746
8634,134.04,7.066519781
8635,41.92,5.389566812
8636,126.67,6.984931073
8637,145.28,7.182692298
8638,65.17,6.02613609
8639,142.67,7.156538193
8640,79.79,6.318136041
8641,167.85,7.391028727
8642,104.56,6.708187236
8643,50.18,5.649040566
8644,107.7,6.75087444
8645,182.37,7.510724614
8646,40.46,5.338424415
8647,224.26,7.809028508
8648,101.78,6.669310286
8649,143.22,7.162089162
8650,41.11,5.361417467
8651,84.29,6.397289578
8652,219.89,7.780638186
8653,176.09,7.460169172
8654,139.83,7.127530108
8655,48.26,5.59275601
8656,60.16,5.910732662
8657,121.92,6.929790998
8658,142.09,7.150661214
8659,245.04,7.936873462
8660,125.43,6.970738639
8661,134.97,7.076494963
8662,159.11,7.313880701
8663,159.54,7.317774373
8664,146.02,7.190022175
8665,147.51,7.204668951
8666,189.25,7.56414949
8667,49.82,5.638653116
8668,151.28,7.241077458
8669,182.7,7.513332824
8670,44.2,5.465974465
8671,154.89,7.275100194
8672,124,6.95419631
8673,130.68,7.02989455
8674,151.77,7.245742835
8675,55.94,5.805808349
8676,135.58,7.083000566
8677,124.3,6.957682486
8678,213.24,7.736334277
8679,121.84,6.928844037
8680,167.11,7.384654258
8681,107.97,6.754486698
8682,45.91,5.520736527
8683,220.95,7.787576121
8684,62.23,5.959538341
8685,68.02,6.087887101
8686,195.64,7.61205756
8687,215.83,7.753751601
8688,144.81,7.178017422
8689,170.84,7.416501993
8690,58.83,5.878480131
8691,120.72,6.915520901
8692,102.59,6.6807463
8693,110.85,6.79246496
8694,200.15,7.644937806
8695,192.08,7.585563498
8696,127.12,6.99004722
8697,159.94,7.321386983
8698,46.86,5.550285049
8699,177.91,7.475003794
8700,70.48,6.139142019
8701,146.95,7.199181549
8702,111.74,6.804001915
8703,179.53,7.488081133
8704,190.84,7.576219781
8705,49.56,5.631104282
8706,45.03,5.492814573
8707,91.44,6.514753498
8708,227.19,7.827755524
8709,220.69,7.785877449
8710,161.44,7.334854269
8711,53.55,5.74281467
8712,101.19,6.660922914
8713,48.17,5.590063019
8714,122.28,6.934044647
8715,50.84,5.667892125
8716,181.19,7.501359524
8717,174.08,7.443606651
8718,168.93,7.400281746
8719,110.45,6.787249608
8720,117.13,6.871966824
8721,50.84,5.667892125
8722,186.04,7.539469035
8723,108.91,6.766992617
8724,93.01,6.539313931
8725,44.24,5.46727948
8726,107.49,6.748058639
8727,50.24,5.650764559
8728,202.39,7.660994199
8729,51.87,5.696828465
8730,155.06,7.27668276
8731,45.89,5.520107902
8732,145.92,7.189033824
8733,165.94,7.374517881
8734,168.51,7.396690399
8735,274.05,8.098295324
8736,166.82,7.382148453
8737,150.47,7.233332068
8738,43.45,5.441284272
8739,153.48,7.26190686
8740,101.9,6.671010241
8741,200.49,7.64738647
8742,171.72,7.423914268
8743,129.05,7.011786331
8744,110.97,6.794025896
8745,99.79,6.640823345
8746,144.65,7.176422513
8747,142.7,7.156841525
8748,100.31,6.648321627
8749,216.59,7.758822825
8750,124.98,6.965553435
8751,65.73,6.03848008
8752,235.76,7.881175155
8753,198.08,7.629939409
8754,186.48,7.542877099
8755,181.21,7.501518762
8756,49.99,5.643567622
8757,101.92,6.671293372
8758,87.32,6.448240225
8759,211.31,7.723217233
8760,144.99,7.17980959
8761,58.69,5.875042803
8762,169.02,7.401050159
8763,49.92,5.641546029
8764,142.68,7.156639311
8765,187.33,7.549438149
8766,118.61,6.890081838
8767,149.56,7.224580566
8768,166.38,7.378338212
8769,129.49,7.016696878
8770,52.83,5.723285505
8771,94.49,6.56208975
8772,167.64,7.389222616
8773,138.04,7.108942569
8774,112.62,6.815319246
8775,126.97,6.988343852
8776,131.32,7.036942845
8777,59.42,5.8928767
8778,191.71,7.582781783
8779,106.66,6.736875423
8780,54.9,5.778734244
8781,155.72,7.28281044
8782,159.45,7.316960287
8783,54.86,5.777682717
8784,51.09,5.674969031
8785,48.62,5.603477988
8786,96.2,6.587964989
8787,54.22,5.760753208
8788,169.62,7.406162479
8789,209.27,7.709221698
8790,141.28,7.142413438
8791,157.15,7.295998462
8792,131.33,7.037052702
8793,162.76,7.346602375
8794,54.4,5.765534746
8795,166.77,7.381715978
8796,120.17,6.908932967
8797,143.85,7.168421411
8798,135.22,7.079164742
8799,165.72,7.372603915
8800,224.68,7.811727898
8801,45.03,5.492814573
8802,104.23,6.703626771
8803,133.46,7.060263599
8804,128.6,7.006746832
8805,211.26,7.722875823
8806,123.82,6.952100554
8807,182.34,7.51048727
8808,128.12,7.001351893
8809,156.69,7.291769299
8810,96.31,6.589613698
8811,59.66,5.898692073
8812,47.29,5.563463237
8813,112.75,6.816983623
8814,150.08,7.229587923
8815,160.59,7.327238248
8816,156.16,7.286881148
8817,179.37,7.486794807
8818,170.24,7.411426246
8819,154.75,7.273795599
8820,374.8,8.549977143
8821,48.5,5.599912842
8822,119.11,6.896150731
8823,52.82,5.723012396
8824,56.67,5.824513297
8825,181.9,7.507001733
8826,157.27,7.297099686
8827,189.75,7.567956075
8828,122.27,6.933926659
8829,158.61,7.309339922
8830,62.81,5.972922364
8831,144.07,7.170626141
8832,137.63,7.104651167
8833,168.52,7.396776011
8834,189.22,7.563920775
8835,223.46,7.803872798
8836,53.06,5.72955277
8837,110.19,6.783849492
8838,110.24,6.784503983
8839,235.41,7.879031796
8840,182.32,7.510329019
8841,156.83,7.293057749
8842,152.84,7.255878353
8843,184.29,7.525833979
8844,152.18,7.249634957
8845,60.91,5.928607199
8846,113.51,6.826675591
8847,124.29,6.957566416
8848,200.68,7.648753033
8849,167.87,7.391200619
8850,125.52,6.971773447
8851,81.39,6.346779643
8852,49.71,5.635464198
8853,112.44,6.813011549
8854,169.62,7.406162479
8855,54,5.754887502
8856,156.33,7.28845085
8857,88.97,6.475247047
8858,178.93,7.483251485
8859,99.89,6.642268352
8860,78.8,6.300123725
8861,105.2,6.716990894
8862,56.86,5.829342194
8863,217.48,7.764738923
8864,45.95,5.521992956
8865,180.74,7.497772018
8866,146.62,7.1959381
8867,111.12,6.795974694
8868,182.14,7.508903979
8869,183.85,7.522385366
8870,51.53,5.687340687
8871,122.62,6.9380505
8872,164.08,7.358255587
8873,132.56,7.050501697
8874,243.64,7.928607199
8875,146.11,7.190911112
8876,170.44,7.413120146
8877,62.75,5.971543554
8878,156.28,7.28798935
8879,125.17,6.967745017
8880,252.61,7.980767942
8881,178.81,7.482283612
8882,223.74,7.805679393
8883,53.91,5.752481004
8884,173.52,7.438958148
8885,54.6,5.770829046
8886,125.45,6.970968661
8887,167.53,7.388275655
8888,144.62,7.176123271
8889,129.79,7.020035421
8890,54.13,5.758356483
8891,188.72,7.560103513
8892,192.62,7.589613698
8893,122.8,6.94016675
8894,141.2,7.141596278
8895,143.26,7.162492037
8896,208.11,7.70120248
8897,186.87,7.545891168
8898,140.1,7.130313146
8899,115.64,6.853496704
8900,110.52,6.788163657
8901,114.26,6.836176625
8902,118.06,6.883376437
8903,110.39,6.786465677
8904,199.52,7.64038956
8905,141.5,7.144658243
8906,55.53,5.795195491
8907,142.67,7.156538193
8908,51.56,5.688180359
8909,140.18,7.131136719
8910,158.21,7.305696981
8911,46.8,5.548436625
8912,193.36,7.595145568
8913,144.73,7.177220188
8914,161.31,7.333692067
8915,113.66,6.82858081
8916,175.83,7.458037433
8917,156.82,7.292965755
8918,159.13,7.314062035
8919,105.59,6.722329399
8920,134.49,7.071355095
8921,186.17,7.540476801
8922,208.5,7.703903573
8923,199.59,7.640895629
8924,57.53,5.846242565
8925,184.67,7.528805707
8926,159.78,7.319943024
8927,47.16,5.559491813
8928,190.94,7.576975554
8929,162.92,7.348019909
8930,107.67,6.750472519
8931,183.03,7.515936326
8932,107.43,6.747253114
8933,58.22,5.863442934
8934,104.06,6.701271802
8935,42.82,5.420212891
8936,139.35,7.122569192
8937,75.58,6.239932613
8938,83.05,6.375908263
8939,157.21,7.296549179
8940,62.92,5.975446766
8941,50.92,5.670160514
8942,127.7,6.996614715
8943,157.55,7.299665944
8944,82.8,6.371558863
8945,168.62,7.397631854
8946,51.56,5.688180359
8947,117.16,6.872336288
8948,47.79,5.578636862
8949,114.25,6.836050355
8950,61.07,5.93239194
8951,132.96,7.054848477
8952,52.3,5.708739041
8953,224.19,7.808578118
